ближайший	0.667	0.433	0.519
близко	0.653	0.216	0.336
близнец	0.615	0.309	0.411
близнецы	0.531	0.320	0.327
близорукий	0.307	0.385	0.241
близорукость	0.245	0.387	0.226
близость	0.782	0.512	0.528
блин	0.802	0.274	0.364
блины	0.844	0.373	0.402
блиц	0.417	0.722	0.789
блог	0.639	0.390	0.432
блокада	0.380	0.519	0.510
блокбастер	0.730	0.676	0.883
блокировать	0.258	0.400	0.408
блокнот	0.684	0.279	0.330
блондин	0.590	0.490	0.490
блондинка	0.698	0.545	0.412
блоха	0.278	0.455	0.283
блуд	0.365	0.951	0.457
блудница	0.198	0.798	0.330
блуждающий	0.375	0.557	0.448
блузка	0.580	0.190	0.302
блюдо	0.651	0.286	0.346
блюдце	0.510	0.327	0.337
блюз	0.469	0.220	0.287
бля	0.359	0.812	0.459
блядь	0.198	0.930	0.446
бляшка	0.520	0.333	0.420
бобовые	0.520	0.302	0.465
бобр	0.490	0.344	0.393
бобслей	0.667	0.613	0.325
бог	0.758	0.518	0.886
богатство	0.833	0.695	0.827
богатый	0.855	0.527	0.748
богемный	0.622	0.500	0.407
богиня	0.865	0.560	0.888
богомол	0.479	0.398	0.466
богоподобный	0.854	0.648	0.870
богослов	0.521	0.304	0.759
богословие	0.448	0.330	0.711
богословский	0.480	0.363	0.683
богохульный	0.210	0.755	0.491
богохульство	0.146	0.794	0.406
богоявление	0.625	0.596	0.526
бодрить	0.821	0.798	0.831
бодрость	0.969	0.802	0.675
бодрствующий	0.667	0.469	0.741
бодрый	0.620	0.547	0.433
боевик	0.167	0.922	0.689
боевики	0.167	0.807	0.690
боевой	0.409	0.782	0.807
боеголовка	0.219	0.756	0.536
боеприпасы	0.346	0.730	0.673
боец	0.637	0.760	0.898
божественность	0.896	0.559	0.774
божественный	0.918	0.571	0.885
бозо	0.388	0.364	0.298
бои	0.070	0.920	0.712
боится	0.061	0.821	0.306
бой	0.255	0.827	0.756
бойкий	0.579	0.589	0.561
бойкотировать	0.112	0.690	0.505
бойня	0.052	0.953	0.602
боковой	0.469	0.370	0.322
боком	0.788	0.245	0.291
боксер	0.490	0.810	0.802
боксеры	0.375	0.880	0.654
болван	0.265	0.397	0.264
болезненно	0.156	0.720	0.407
болезненность	0.116	0.768	0.321
болезненный	0.124	0.741	0.322
болезнь	0.114	0.676	0.283
болельщица	0.923	0.746	0.657
болеутоляющее	0.487	0.312	0.481
боли	0.106	0.673	0.362
болиголов	0.438	0.350	0.434
болонка	0.388	0.490	0.269
болотистый	0.306	0.390	0.412
болото	0.334	0.362	0.304
болт	0.354	0.363	0.426
болтать	0.425	0.471	0.363
болтливый	0.594	0.548	0.345
болтовня	0.522	0.522	0.360
болтун	0.425	0.581	0.473
боль	0.155	0.710	0.408
больница	0.323	0.537	0.598
больно	0.133	0.639	0.235
больной	0.144	0.492	0.205
больше	0.729	0.654	0.763
больший	0.755	0.519	0.796
большинство	0.684	0.560	0.930
большой	0.821	0.606	0.786
болюс	0.426	0.491	0.352
бомбардир	0.485	0.736	0.776
бомбардировать	0.156	0.961	0.777
бомбардировка	0.157	0.961	0.737
бомбардировщик	0.125	0.837	0.810
бомбардировщики	0.173	0.920	0.787
бомбили	0.051	0.851	0.627
бомбить	0.167	0.912	0.750
бонг	0.333	0.566	0.375
бондаж	0.146	0.705	0.355
бонн	0.448	0.395	0.362
бонсай	0.714	0.235	0.375
бонус	0.857	0.620	0.682
боп	0.429	0.490	0.426
боппер	0.398	0.530	0.385
бор	0.441	0.370	0.375
бордель	0.255	0.886	0.418
бордюр	0.472	0.371	0.402
бореальный	0.582	0.348	0.400
борец	0.520	0.863	0.911
борзая	0.520	0.490	0.440
бормотание	0.396	0.418	0.241
бормотать	0.349	0.435	0.236
борода	0.490	0.261	0.371
бородавка	0.082	0.314	0.205
бородатый	0.439	0.337	0.391
борозда	0.408	0.420	0.345
бороться	0.388	0.890	0.765
бортовой	0.475	0.283	0.421
борьба	0.423	0.803	0.705
босиком	0.445	0.373	0.241
босс	0.310	0.627	0.954
бостон	0.643	0.380	0.580
ботаник	0.651	0.240	0.456
ботаника	0.604	0.201	0.500
ботанический	0.660	0.259	0.491
ботинок	0.438	0.650	0.625
ботулизм	0.292	0.575	0.386
боулер	0.552	0.633	0.481
боулинг	0.656	0.431	0.309
бочка	0.402	0.374	0.438
бочонок	0.551	0.389	0.404
боюсь	0.010	0.775	0.245
боялся	0.240	0.733	0.509
бравада	0.479	0.510	0.527
брак	0.798	0.645	0.794
браконьер	0.240	0.673	0.612
браконьерство	0.302	0.824	0.526
браконьеры	0.315	0.857	0.632
брандмауэр	0.485	0.602	0.629
брань	0.071	0.833	0.417
браслет	0.663	0.267	0.307
брат	0.823	0.361	0.546
братан	0.794	0.349	0.684
братский	0.855	0.321	0.566
братство	0.865	0.459	0.722
брать	0.828	0.537	0.348
братья	0.917	0.380	0.641
брачный	0.633	0.569	0.526
бред	0.345	0.698	0.421
бредовый	0.219	0.745	0.327
брезгливый	0.176	0.656	0.453
брезент	0.479	0.210	0.364
брекеты	0.500	0.337	0.568
брелок	0.327	0.402	0.396
бренди	0.600	0.590	0.487
бриг	0.573	0.539	0.500
бригада	0.604	0.710	0.828
бриджи	0.365	0.457	0.333
бриллианты	0.927	0.684	0.917
бритва	0.339	0.530	0.436
бритье	0.500	0.469	0.353
бриться	0.521	0.410	0.480
брифинг	0.612	0.333	0.702
бровь	0.536	0.255	0.351
брод	0.521	0.340	0.382
бродить	0.421	0.548	0.374
бродяга	0.384	0.507	0.296
бродяжничество	0.219	0.567	0.277
бродячий	0.583	0.442	0.491
брокколи	0.469	0.200	0.283
бромид	0.347	0.425	0.411
бронза	0.622	0.333	0.526
бронирование	0.698	0.423	0.572
бронированный	0.469	0.509	0.861
бронко	0.500	0.510	0.473
броня	0.469	0.625	0.784
бросать	0.344	0.770	0.623
бросаться	0.574	0.312	0.324
брошенный	0.364	0.515	0.390
брошь	0.531	0.260	0.380
брошюра	0.541	0.238	0.359
бррр	0.373	0.540	0.282
брызги	0.302	0.613	0.334
брэд	0.490	0.385	0.402
брюки	0.649	0.317	0.388
брюнетка	0.802	0.528	0.529
брюшной	0.490	0.456	0.445
бу	0.153	0.676	0.309
бубен	0.622	0.548	0.348
бубонный	0.280	0.530	0.394
буги-вуги	0.590	0.543	0.400
бугимен	0.292	0.559	0.567
бугристый	0.306	0.683	0.419
будда	0.690	0.198	0.604
буддизм	0.510	0.115	0.673
будильник	0.542	0.727	0.642
будить	0.611	0.480	0.488
будут	0.698	0.408	0.735
будущее	0.888	0.644	0.786
буй	0.562	0.280	0.284
буйвол	0.469	0.528	0.527
буйный	0.163	0.837	0.588
буйствовать	0.385	0.602	0.321
буквально	0.571	0.353	0.673
буквальный	0.570	0.353	0.574
буквы	0.663	0.327	0.364
букет	0.724	0.352	0.306
буклет	0.510	0.270	0.351
букмекер	0.344	0.633	0.618
буксир	0.295	0.557	0.605
буксировать	0.531	0.500	0.508
буксировка	0.561	0.510	0.650
булава	0.450	0.412	0.415
булимический	0.092	0.570	0.373
булочка	0.554	0.368	0.287
булыжник	0.448	0.385	0.368
бульдог	0.494	0.650	0.530
бульдозер	0.459	0.549	0.643
бульон	0.500	0.245	0.168
бум	0.646	0.605	0.696
бумага	0.520	0.123	0.293
бумажник	0.616	0.332	0.421
бумер	0.480	0.539	0.441
бумеранг	0.531	0.625	0.500
бунгало	0.562	0.352	0.406
бункер	0.390	0.510	0.524
бунт	0.216	0.889	0.663
бунтарь	0.235	0.830	0.555
буооо	0.271	0.549	0.255
бур	0.385	0.353	0.314
бурбон	0.602	0.490	0.517
бургер	0.688	0.568	0.398
буржуа	0.439	0.593	0.682
буржуазия	0.357	0.417	0.767
бурильщик	0.302	0.549	0.578
бурить	0.417	0.440	0.455
бурлеск	0.327	0.615	0.343
бурлящий	0.406	0.629	0.513
бурный	0.219	0.761	0.588
буррито	0.688	0.294	0.166
бурсит	0.276	0.340	0.290
бурундук	0.573	0.562	0.409
буря	0.235	0.825	0.602
бусинка	0.448	0.417	0.443
бусы	0.673	0.388	0.552
бутан	0.442	0.483	0.380
бутерброд	0.672	0.314	0.310
бутик	0.745	0.490	0.441
бутлег	0.357	0.519	0.466
бутлегер	0.354	0.649	0.541
бутон	0.460	0.402	0.333
бутса	0.486	0.260	0.361
бутылка	0.469	0.236	0.336
буфер	0.520	0.474	0.350
буферизация	0.479	0.468	0.381
буфет	0.600	0.335	0.416
буфетчица	0.521	0.472	0.440
буханка	0.755	0.250	0.277
бухгалтер	0.552	0.406	0.553
бухгалтерия	0.520	0.214	0.592
бухта	0.500	0.304	0.370
бушель	0.417	0.387	0.368
бушующий	0.219	0.927	0.598
бы	0.493	0.412	0.427
бывший	0.250	0.520	0.306
бык	0.406	0.479	0.477
быстро	0.663	0.695	0.585
быстрота	0.721	0.717	0.773
быстрый	0.638	0.636	0.616
быть	0.670	0.240	0.554
бычий	0.449	0.255	0.353
бэзил	0.534	0.274	0.309
бюджет	0.643	0.396	0.731
бюллетень	0.521	0.342	0.482
бюро	0.562	0.373	0.618
бюрократ	0.208	0.519	0.598
бюрократический	0.280	0.630	0.573
бюрократия	0.380	0.578	0.740
бюст	0.520	0.500	0.420
бюстгальтер	0.672	0.529	0.509
бязь	0.406	0.338	0.491
вагинальный	0.449	0.765	0.420
важность	0.750	0.580	0.864
важный	0.809	0.609	0.798
ваза	0.638	0.225	0.215
вазэктомия	0.208	0.663	0.431
вакансия	0.643	0.311	0.418
вакантный	0.578	0.220	0.464
вакуоль	0.490	0.406	0.481
вакуолярный	0.439	0.370	0.439
вакуум	0.327	0.196	0.134
вакцина	0.500	0.520	0.555
вакцинация	0.530	0.578	0.621
вал	0.435	0.398	0.505
валентинка	0.888	0.615	0.510
валиум	0.419	0.398	0.443
валлаби	0.541	0.368	0.391
валлийский	0.490	0.385	0.500
валовой	0.115	0.575	0.181
валторна	0.573	0.471	0.407
валун	0.461	0.309	0.531
вальс	0.769	0.410	0.315
валюта	0.583	0.418	0.592
вамп	0.310	0.794	0.566
вампир	0.271	0.802	0.545
вандал	0.135	0.792	0.473
вандализм	0.083	0.904	0.509
ваниль	0.706	0.216	0.284
ванна	0.600	0.245	0.282
вара	0.490	0.333	0.407
варвар	0.323	0.896	0.713
варварский	0.235	0.798	0.738
варварство	0.190	0.815	0.614
варежка	0.531	0.330	0.408
варенье	0.510	0.548	0.318
вариант	0.512	0.427	0.359
вариации	0.458	0.548	0.353
вариация	0.635	0.561	0.406
варикоз	0.235	0.462	0.368
вассал	0.448	0.476	0.324
ваучер	0.622	0.416	0.601
вафля	0.708	0.394	0.327
введение	0.484	0.508	0.629
вверх	0.758	0.460	0.629
вводить	0.499	0.647	0.622
вводный	0.635	0.368	0.593
вглядеться	0.458	0.321	0.569
вглядываясь	0.514	0.409	0.451
вдали	0.594	0.370	0.373
вдвоем	0.583	0.544	0.500
вдова	0.250	0.450	0.265
вдовец	0.184	0.406	0.325
вдоль	0.571	0.470	0.528
вдох	0.510	0.613	0.464
вдохновение	0.938	0.600	0.779
вдохновитель	0.792	0.625	0.918
вдохновленный	0.967	0.702	0.736
вдохновлять	0.918	0.627	0.759
вдохновляющий	0.927	0.720	0.810
вдохнуть	0.427	0.340	0.492
веб-сайт	0.615	0.442	0.526
вега	0.510	0.333	0.434
веган	0.490	0.226	0.357
вегетарианец	0.582	0.250	0.408
вегетарианство	0.510	0.269	0.407
вегетативный	0.500	0.270	0.351
ведет	0.530	0.471	0.615
ведомственный	0.612	0.422	0.446
ведомый	0.506	0.601	0.589
ведро	0.428	0.172	0.262
ведущий	0.730	0.627	0.793
ведьма	0.240	0.702	0.442
вежливость	0.818	0.330	0.649
вежливый	0.932	0.387	0.546
вездесущий	0.661	0.511	0.855
вездесущность	0.578	0.490	0.595
вездеход	0.510	0.538	0.421
везикул	0.359	0.509	0.379
везикулярный	0.214	0.440	0.483
век	0.407	0.347	0.735
вексель	0.571	0.551	0.593
вектор	0.538	0.308	0.482
великий	0.898	0.740	0.888
великолепие	0.871	0.739	0.870
великолепный	0.930	0.663	0.798
величайший	0.847	0.627	0.922
величать	0.854	0.588	0.735
величественный	0.889	0.730	0.911
величие	0.906	0.676	0.949
величина	0.608	0.613	0.774
велосипед	0.708	0.510	0.379
велосипедист	0.684	0.582	0.576
вельвет	0.570	0.324	0.357
велюр	0.670	0.292	0.412
вена	0.423	0.344	0.332
вендетта	0.198	0.784	0.583
венерический	0.302	0.654	0.424
венецианский	0.633	0.373	0.464
венозный	0.406	0.571	0.453
венок	0.745	0.440	0.660
вентилятор	0.471	0.353	0.344
вентиляция	0.524	0.453	0.505
венчающий	0.773	0.594	0.831
венчик	0.500	0.537	0.412
вера	0.865	0.297	0.710
веранда	0.743	0.343	0.439
верблюд	0.540	0.282	0.314
вербовка	0.448	0.787	0.693
веревка	0.385	0.280	0.345
веревки	0.458	0.304	0.402
вереск	0.500	0.352	0.407
веретено	0.552	0.410	0.360
верил	0.500	0.562	0.547
вермут	0.503	0.480	0.425
вернись	0.580	0.409	0.555
верность	0.828	0.471	0.701
вернуть	0.469	0.724	0.648
вернуться	0.552	0.530	0.509
верный	0.892	0.299	0.642
вероника	0.594	0.399	0.402
вероучение	0.573	0.245	0.544
вероятно	0.633	0.356	0.454
вероятность	0.717	0.417	0.597
вероятный	0.583	0.433	0.481
версия	0.573	0.439	0.551
верт	0.490	0.375	0.434
вертел	0.470	0.365	0.457
вертеть	0.552	0.647	0.409
вертикально	0.534	0.385	0.545
вертикальный	0.520	0.387	0.492
вертолет	0.642	0.755	0.593
верующий	0.725	0.445	0.564
верфь	0.398	0.583	0.595
верхний	0.740	0.529	0.868
верховный	0.812	0.700	0.974
верхом	0.688	0.588	0.566
вершина	0.536	0.488	0.545
веря	0.870	0.418	0.833
вес	0.503	0.340	0.530
веса	0.458	0.500	0.722
весело	0.918	0.843	0.667
веселый	0.845	0.653	0.617
веселье	0.800	0.653	0.602
весенний	0.553	0.402	0.451
весло	0.515	0.384	0.355
весна	0.837	0.404	0.601
веснушка	0.542	0.396	0.254
весомый	0.427	0.480	0.657
вестерн	0.573	0.500	0.689
вестибюль	0.541	0.385	0.422
вестник	0.643	0.382	0.500
весы	0.439	0.330	0.491
весь	0.671	0.409	0.635
весьма	0.790	0.406	0.750
ветер	0.684	0.344	0.474
ветеран	0.560	0.431	0.759
ветеринар	0.556	0.409	0.593
ветеринарный	0.656	0.450	0.603
ветка	0.378	0.288	0.236
вето	0.271	0.462	0.509
ветреный	0.330	0.541	0.528
ветрянка	0.173	0.562	0.357
ветхий	0.229	0.618	0.286
